datum;pegel;wasserstand
2021-02-08 23:54:41;Eitze;415
2021-02-09 00:54:52;Grafhorst;125
2021-02-09 00:54:52;Brenneckenbrück;189
2021-02-09 00:54:52;Langlingen;364
2021-02-09 00:54:52;Celle;229
2021-02-09 00:54:52;Marklendorf;161
2021-02-09 00:54:52;Ahlden;218
2021-02-09 00:54:52;Rethem;266
2021-02-09 00:54:52;Eitze;414
2021-02-09 01:55:00;Grafhorst;125
2021-02-09 01:55:00;Brenneckenbrück;189
2021-02-09 01:55:00;Langlingen;363
2021-02-09 01:55:00;Celle;228
2021-02-09 01:55:00;Marklendorf;162
2021-02-09 01:55:00;Ahlden;216
2021-02-09 01:55:00;Rethem;264
2021-02-09 01:55:00;Eitze;412
2021-02-09 02:55:06;Grafhorst;125
2021-02-09 02:55:06;Brenneckenbrück;189
2021-02-09 02:55:06;Langlingen;363
2021-02-09 02:55:06;Celle;227
2021-02-09 02:55:06;Marklendorf;160
2021-02-09 02:55:06;Ahlden;214
2021-02-09 02:55:06;Rethem;262
2021-02-09 02:55:06;Eitze;411
2021-02-09 03:55:14;Grafhorst;124
2021-02-09 03:55:14;Brenneckenbrück;189
2021-02-09 03:55:14;Langlingen;361
2021-02-09 03:55:14;Celle;226
2021-02-09 03:55:14;Marklendorf;160
2021-02-09 03:55:14;Ahlden;213
2021-02-09 03:55:14;Rethem;260
2021-02-09 03:55:14;Eitze;410
2021-02-09 04:55:19;Grafhorst;124
2021-02-09 04:55:19;Brenneckenbrück;189
2021-02-09 04:55:19;Langlingen;360
2021-02-09 04:55:19;Celle;225
2021-02-09 04:55:19;Marklendorf;158
2021-02-09 04:55:19;Ahlden;212
2021-02-09 04:55:19;Rethem;258
2021-02-09 04:55:19;Eitze;408
2021-02-09 05:55:29;Grafhorst;124
2021-02-09 05:55:29;Brenneckenbrück;189
2021-02-09 05:55:29;Langlingen;359
2021-02-09 05:55:29;Celle;224
2021-02-09 05:55:29;Marklendorf;158
2021-02-09 05:55:29;Ahlden;210
2021-02-09 05:55:29;Rethem;256
2021-02-09 05:55:29;Eitze;407
2021-02-09 06:55:36;Grafhorst;123
2021-02-09 06:55:36;Brenneckenbrück;189
2021-02-09 06:55:36;Langlingen;358
2021-02-09 06:55:36;Celle;223
2021-02-09 06:55:36;Marklendorf;155
2021-02-09 06:55:36;Ahlden;209
2021-02-09 06:55:36;Rethem;254
2021-02-09 06:55:36;Eitze;405
2021-02-09 07:55:43;Grafhorst;123
2021-02-09 07:55:43;Brenneckenbrück;190
2021-02-09 07:55:43;Langlingen;358
2021-02-09 07:55:43;Celle;223
2021-02-09 07:55:43;Marklendorf;154
2021-02-09 07:55:43;Ahlden;208
2021-02-09 07:55:43;Rethem;253
2021-02-09 07:55:43;Eitze;404
2021-02-09 08:55:50;Grafhorst;122
2021-02-09 08:55:50;Brenneckenbrück;191
2021-02-09 08:55:50;Langlingen;358
2021-02-09 08:55:50;Celle;221
2021-02-09 08:55:50;Marklendorf;152
2021-02-09 08:55:50;Ahlden;205
2021-02-09 08:55:50;Rethem;250
2021-02-09 08:55:50;Eitze;400
2021-02-09 09:55:56;Grafhorst;122
2021-02-09 09:55:56;Brenneckenbrück;191
2021-02-09 09:55:56;Langlingen;357
2021-02-09 09:55:56;Celle;220
2021-02-09 09:55:56;Marklendorf;153
2021-02-09 09:55:56;Ahlden;204
2021-02-09 09:55:56;Rethem;250
2021-02-09 09:55:56;Eitze;401
2021-02-09 10:56:05;Grafhorst;122
2021-02-09 10:56:05;Brenneckenbrück;191
2021-02-09 10:56:05;Langlingen;357
2021-02-09 10:56:05;Celle;218
2021-02-09 10:56:05;Marklendorf;150
2021-02-09 10:56:05;Ahlden;203
2021-02-09 10:56:05;Rethem;248
2021-02-09 10:56:05;Eitze;400
2021-02-09 11:56:14;Grafhorst;123
2021-02-09 11:56:14;Brenneckenbrück;190
2021-02-09 11:56:14;Langlingen;357
2021-02-09 11:56:14;Celle;218
2021-02-09 11:56:14;Marklendorf;148
2021-02-09 11:56:14;Ahlden;202
2021-02-09 11:56:14;Rethem;247
2021-02-09 11:56:14;Eitze;370
2021-02-09 12:56:26;Grafhorst;124
2021-02-09 12:56:26;Brenneckenbrück;190
2021-02-09 12:56:26;Langlingen;356
2021-02-09 12:56:26;Celle;217
2021-02-09 12:56:26;Marklendorf;149
2021-02-09 12:56:26;Ahlden;201
2021-02-09 12:56:26;Rethem;245
2021-02-09 12:56:26;Eitze;397
2021-02-09 13:56:37;Grafhorst;125
2021-02-09 13:56:37;Brenneckenbrück;192
2021-02-09 13:56:37;Langlingen;356
2021-02-09 13:56:37;Celle;217
2021-02-09 13:56:37;Marklendorf;150
2021-02-09 13:56:37;Ahlden;200
2021-02-09 13:56:37;Rethem;244
2021-02-09 13:56:37;Eitze;396
2021-02-09 14:56:47;Grafhorst;125
2021-02-09 14:56:47;Brenneckenbrück;193
2021-02-09 14:56:47;Langlingen;363
2021-02-09 14:56:47;Celle;216
2021-02-09 14:56:47;Marklendorf;147
2021-02-09 14:56:47;Ahlden;198
2021-02-09 14:56:47;Rethem;243
2021-02-09 14:56:47;Eitze;394
2021-02-09 15:57:02;Grafhorst;126
2021-02-09 15:57:02;Brenneckenbrück;196
2021-02-09 15:57:02;Langlingen;369
2021-02-09 15:57:02;Celle;216
2021-02-09 15:57:02;Marklendorf;147
2021-02-09 15:57:02;Ahlden;198
2021-02-09 15:57:02;Rethem;242
2021-02-09 15:57:02;Eitze;393
2021-02-09 16:57:10;Grafhorst;127
2021-02-09 16:57:10;Brenneckenbrück;199
2021-02-09 16:57:10;Langlingen;372
2021-02-09 16:57:10;Celle;210
2021-02-09 16:57:10;Marklendorf;146
2021-02-09 16:57:10;Ahlden;197
2021-02-09 16:57:10;Rethem;240
2021-02-09 16:57:10;Eitze;391
2021-02-09 17:57:20;Grafhorst;127
2021-02-09 17:57:20;Brenneckenbrück;201
2021-02-09 17:57:20;Langlingen;375
2021-02-09 17:57:20;Celle;204
2021-02-09 17:57:20;Marklendorf;147
2021-02-09 17:57:20;Ahlden;196
2021-02-09 17:57:20;Rethem;239
2021-02-09 17:57:20;Eitze;390
2021-02-09 18:57:28;Grafhorst;126
2021-02-09 18:57:28;Brenneckenbrück;202
2021-02-09 18:57:28;Langlingen;377
2021-02-09 18:57:28;Celle;200
2021-02-09 18:57:28;Marklendorf;142
2021-02-09 18:57:28;Ahlden;194
2021-02-09 18:57:28;Rethem;238
2021-02-09 18:57:28;Eitze;389
2021-02-09 19:57:34;Grafhorst;125
2021-02-09 19:57:34;Brenneckenbrück;203
2021-02-09 19:57:34;Langlingen;378
2021-02-09 19:57:34;Celle;199
2021-02-09 19:57:34;Marklendorf;142
2021-02-09 19:57:34;Ahlden;193
2021-02-09 19:57:34;Rethem;237
2021-02-09 19:57:34;Eitze;388
2021-02-09 20:57:41;Grafhorst;124
2021-02-09 20:57:41;Brenneckenbrück;204
2021-02-09 20:57:41;Langlingen;379
2021-02-09 20:57:41;Celle;199
2021-02-09 20:57:41;Marklendorf;141
2021-02-09 20:57:41;Ahlden;191
2021-02-09 20:57:41;Rethem;236
2021-02-09 20:57:41;Eitze;384
2021-02-09 21:57:49;Grafhorst;123
2021-02-09 21:57:49;Brenneckenbrück;204
2021-02-09 21:57:49;Langlingen;379
2021-02-09 21:57:49;Celle;200
2021-02-09 21:57:49;Marklendorf;141
2021-02-09 21:57:49;Ahlden;191
2021-02-09 21:57:49;Rethem;234
2021-02-09 21:57:49;Eitze;386
2021-02-09 22:57:55;Grafhorst;122
2021-02-09 22:57:55;Brenneckenbrück;204
2021-02-09 22:57:55;Langlingen;379
2021-02-09 22:57:55;Celle;202
2021-02-09 22:57:55;Marklendorf;142
2021-02-09 22:57:55;Ahlden;190
2021-02-09 22:57:55;Rethem;233
2021-02-09 22:57:55;Eitze;384
2021-02-09 23:58:02;Grafhorst;120
2021-02-09 23:58:02;Brenneckenbrück;203
2021-02-09 23:58:02;Langlingen;379
2021-02-09 23:58:02;Celle;204
2021-02-09 23:58:02;Marklendorf;139
2021-02-09 23:58:02;Ahlden;189
2021-02-09 23:58:02;Rethem;232
2021-02-09 23:58:02;Eitze;383
2021-02-10 00:58:10;Grafhorst;119
2021-02-10 00:58:10;Brenneckenbrück;203
2021-02-10 00:58:10;Langlingen;379
2021-02-10 00:58:10;Celle;206
2021-02-10 00:58:10;Marklendorf;138
2021-02-10 00:58:10;Ahlden;188
2021-02-10 00:58:10;Rethem;231
2021-02-10 00:58:10;Eitze;382
2021-02-10 01:58:16;Grafhorst;118
2021-02-10 01:58:16;Brenneckenbrück;203
2021-02-10 01:58:16;Langlingen;379
2021-02-10 01:58:16;Celle;208
2021-02-10 01:58:16;Marklendorf;134
2021-02-10 01:58:16;Ahlden;187
2021-02-10 01:58:16;Rethem;230
2021-02-10 01:58:16;Eitze;381
2021-02-10 02:58:24;Grafhorst;117
2021-02-10 02:58:24;Brenneckenbrück;202
2021-02-10 02:58:24;Langlingen;380
2021-02-10 02:58:24;Celle;210
2021-02-10 02:58:24;Marklendorf;136
2021-02-10 02:58:24;Ahlden;186
2021-02-10 02:58:24;Rethem;229
2021-02-10 02:58:24;Eitze;378
2021-02-10 03:58:32;Grafhorst;116
2021-02-10 03:58:32;Brenneckenbrück;202
2021-02-10 03:58:32;Langlingen;380
2021-02-10 03:58:32;Celle;210
2021-02-10 03:58:32;Marklendorf;135
2021-02-10 03:58:32;Ahlden;185
2021-02-10 03:58:32;Rethem;228
2021-02-10 03:58:32;Eitze;379
2021-02-10 04:58:43;Grafhorst;115
2021-02-10 04:58:43;Brenneckenbrück;203
2021-02-10 04:58:43;Langlingen;380
2021-02-10 04:58:43;Celle;211
2021-02-10 04:58:43;Marklendorf;135
2021-02-10 04:58:43;Ahlden;184
2021-02-10 04:58:43;Rethem;227
2021-02-10 04:58:43;Eitze;378
2021-02-10 05:58:55;Grafhorst;114
2021-02-10 05:58:55;Brenneckenbrück;203
2021-02-10 05:58:55;Langlingen;380
2021-02-10 05:58:55;Celle;211
2021-02-10 05:58:55;Marklendorf;134
2021-02-10 05:58:55;Ahlden;183
2021-02-10 05:58:55;Rethem;226
2021-02-10 05:58:55;Eitze;377
2021-02-10 06:59:00;Grafhorst;114
2021-02-10 06:59:00;Brenneckenbrück;203
2021-02-10 06:59:00;Langlingen;379
2021-02-10 06:59:00;Celle;211
2021-02-10 06:59:00;Marklendorf;139
2021-02-10 06:59:00;Ahlden;182
2021-02-10 06:59:00;Rethem;224
2021-02-10 06:59:00;Eitze;376
2021-02-10 07:59:08;Grafhorst;114
2021-02-10 07:59:08;Brenneckenbrück;203
2021-02-10 07:59:08;Langlingen;380
2021-02-10 07:59:08;Celle;210
2021-02-10 07:59:08;Marklendorf;140
2021-02-10 07:59:08;Ahlden;182
2021-02-10 07:59:08;Rethem;224
2021-02-10 07:59:08;Eitze;376
2021-02-10 08:59:13;Grafhorst;113
2021-02-10 08:59:13;Brenneckenbrück;202
2021-02-10 08:59:13;Langlingen;380
2021-02-10 08:59:13;Celle;211
2021-02-10 08:59:13;Marklendorf;140
2021-02-10 08:59:13;Ahlden;181
2021-02-10 08:59:13;Rethem;223
2021-02-10 08:59:13;Eitze;372
2021-02-10 09:59:22;Grafhorst;113
2021-02-10 09:59:22;Brenneckenbrück;202
2021-02-10 09:59:22;Langlingen;380
2021-02-10 09:59:22;Celle;213
2021-02-10 09:59:22;Marklendorf;141
2021-02-10 09:59:22;Ahlden;181
2021-02-10 09:59:22;Rethem;222
2021-02-10 09:59:22;Eitze;374
2021-02-10 10:59:30;Grafhorst;112
2021-02-10 10:59:30;Brenneckenbrück;201
2021-02-10 10:59:30;Langlingen;379
2021-02-10 10:59:30;Celle;212
2021-02-10 10:59:30;Marklendorf;142
2021-02-10 10:59:30;Ahlden;181
2021-02-10 10:59:30;Rethem;221
2021-02-10 10:59:30;Eitze;372
2021-02-10 11:59:35;Grafhorst;114
2021-02-10 11:59:35;Brenneckenbrück;199
2021-02-10 11:59:35;Langlingen;373
2021-02-10 11:59:35;Celle;211
2021-02-10 11:59:35;Marklendorf;142
2021-02-10 11:59:35;Ahlden;181
2021-02-10 11:59:35;Rethem;220
2021-02-10 11:59:35;Eitze;372
2021-02-10 12:59:43;Grafhorst;118
2021-02-10 12:59:43;Brenneckenbrück;197
2021-02-10 12:59:43;Langlingen;371
2021-02-10 12:59:43;Celle;209
2021-02-10 12:59:43;Marklendorf;139
2021-02-10 12:59:43;Ahlden;181
2021-02-10 12:59:43;Rethem;219
2021-02-10 12:59:43;Eitze;371
2021-02-10 13:59:52;Grafhorst;122
2021-02-10 13:59:52;Brenneckenbrück;196
2021-02-10 13:59:52;Langlingen;367
2021-02-10 13:59:52;Celle;210
2021-02-10 13:59:52;Marklendorf;138
2021-02-10 13:59:52;Ahlden;181
2021-02-10 13:59:52;Rethem;219
2021-02-10 13:59:52;Eitze;370
2021-02-10 15:00:00;Grafhorst;126
2021-02-10 15:00:00;Brenneckenbrück;196
2021-02-10 15:00:00;Langlingen;366
2021-02-10 15:00:00;Celle;213
2021-02-10 15:00:00;Marklendorf;138
2021-02-10 15:00:00;Ahlden;180
2021-02-10 15:00:00;Rethem;218
2021-02-10 15:00:00;Eitze;368
2021-02-10 16:00:07;Grafhorst;126
2021-02-10 16:00:07;Brenneckenbrück;196
2021-02-10 16:00:07;Langlingen;367
2021-02-10 16:00:07;Celle;215
2021-02-10 16:00:07;Marklendorf;140
2021-02-10 16:00:07;Ahlden;180
2021-02-10 16:00:07;Rethem;217
2021-02-10 16:00:07;Eitze;368
2021-02-10 17:00:17;Grafhorst;123
2021-02-10 17:00:17;Brenneckenbrück;196
2021-02-10 17:00:17;Langlingen;367
2021-02-10 17:00:17;Celle;217
2021-02-10 17:00:17;Marklendorf;141
2021-02-10 17:00:17;Ahlden;180
2021-02-10 17:00:17;Rethem;217
2021-02-10 17:00:17;Eitze;368
2021-02-10 18:00:24;Grafhorst;120
2021-02-10 18:00:24;Brenneckenbrück;196
2021-02-10 18:00:24;Langlingen;368
2021-02-10 18:00:24;Celle;218
2021-02-10 18:00:24;Marklendorf;140
2021-02-10 18:00:24;Ahlden;179
2021-02-10 18:00:24;Rethem;217
2021-02-10 18:00:24;Eitze;367
2021-02-10 19:00:33;Grafhorst;119
2021-02-10 19:00:33;Brenneckenbrück;196
2021-02-10 19:00:33;Langlingen;368
2021-02-10 19:00:33;Celle;218
2021-02-10 19:00:33;Marklendorf;141
2021-02-10 19:00:33;Ahlden;179
2021-02-10 19:00:33;Rethem;216
2021-02-10 19:00:33;Eitze;366
2021-02-10 20:00:39;Grafhorst;117
2021-02-10 20:00:39;Brenneckenbrück;195
2021-02-10 20:00:39;Langlingen;369
2021-02-10 20:00:39;Celle;218
2021-02-10 20:00:39;Marklendorf;141
2021-02-10 20:00:39;Ahlden;179
2021-02-10 20:00:39;Rethem;216
2021-02-10 20:00:39;Eitze;366
2021-02-10 21:00:49;Grafhorst;115
2021-02-10 21:00:49;Brenneckenbrück;195
2021-02-10 21:00:49;Langlingen;369
2021-02-10 21:00:49;Celle;218
2021-02-10 21:00:49;Marklendorf;141
2021-02-10 21:00:49;Ahlden;178
2021-02-10 21:00:49;Rethem;215
2021-02-10 21:00:49;Eitze;363
2021-02-10 22:00:55;Grafhorst;114
2021-02-10 22:00:55;Brenneckenbrück;194
2021-02-10 22:00:55;Langlingen;370
2021-02-10 22:00:55;Celle;218
2021-02-10 22:00:55;Marklendorf;142
2021-02-10 22:00:55;Ahlden;178
2021-02-10 22:00:55;Rethem;215
2021-02-10 22:00:55;Eitze;365
2021-02-10 23:01:02;Grafhorst;112
2021-02-10 23:01:02;Brenneckenbrück;193
2021-02-10 23:01:02;Langlingen;370
2021-02-10 23:01:02;Celle;217
2021-02-10 23:01:02;Marklendorf;144
2021-02-10 23:01:02;Ahlden;178
2021-02-10 23:01:02;Rethem;214
2021-02-10 23:01:02;Eitze;364
2021-02-11 00:01:16;Grafhorst;111
2021-02-11 00:01:16;Brenneckenbrück;192
2021-02-11 00:01:16;Langlingen;369
2021-02-11 00:01:16;Celle;217
2021-02-11 00:01:16;Marklendorf;145
2021-02-11 00:01:16;Ahlden;178
2021-02-11 00:01:16;Rethem;214
2021-02-11 00:01:16;Eitze;364
2021-02-11 01:01:25;Grafhorst;109
2021-02-11 01:01:25;Brenneckenbrück;191
2021-02-11 01:01:25;Langlingen;368
2021-02-11 01:01:25;Celle;217
2021-02-11 01:01:25;Marklendorf;146
2021-02-11 01:01:25;Ahlden;177
2021-02-11 01:01:25;Rethem;214
2021-02-11 01:01:25;Eitze;363
2021-02-11 02:01:34;Grafhorst;109
2021-02-11 02:01:34;Brenneckenbrück;190
2021-02-11 02:01:34;Langlingen;368
2021-02-11 02:01:34;Celle;217
2021-02-11 02:01:34;Marklendorf;146
2021-02-11 02:01:34;Ahlden;177
2021-02-11 02:01:34;Rethem;213
2021-02-11 02:01:34;Eitze;362
2021-02-11 03:01:41;Grafhorst;108
2021-02-11 03:01:41;Brenneckenbrück;190
2021-02-11 03:01:41;Langlingen;368
2021-02-11 03:01:41;Celle;216
2021-02-11 03:01:41;Marklendorf;146
2021-02-11 03:01:41;Ahlden;177
2021-02-11 03:01:41;Rethem;213
2021-02-11 03:01:41;Eitze;362
2021-02-11 04:01:47;Grafhorst;108
2021-02-11 04:01:47;Brenneckenbrück;190
2021-02-11 04:01:47;Langlingen;367
2021-02-11 04:01:47;Celle;216
2021-02-11 04:01:47;Marklendorf;145
2021-02-11 04:01:47;Ahlden;177
2021-02-11 04:01:47;Rethem;213
2021-02-11 04:01:47;Eitze;362
2021-02-11 05:01:52;Grafhorst;108
2021-02-11 05:01:52;Brenneckenbrück;189
2021-02-11 05:01:52;Langlingen;366
2021-02-11 05:01:52;Celle;216
2021-02-11 05:01:52;Marklendorf;144
2021-02-11 05:01:52;Ahlden;177
2021-02-11 05:01:52;Rethem;212
2021-02-11 05:01:52;Eitze;361
2021-02-11 06:02:00;Grafhorst;108
2021-02-11 06:02:00;Brenneckenbrück;188
2021-02-11 06:02:00;Langlingen;366
2021-02-11 06:02:00;Celle;215
2021-02-11 06:02:00;Marklendorf;144
2021-02-11 06:02:00;Ahlden;176
2021-02-11 06:02:00;Rethem;212
2021-02-11 06:02:00;Eitze;361
2021-02-11 07:02:05;Grafhorst;107
2021-02-11 07:02:05;Brenneckenbrück;187
2021-02-11 07:02:05;Langlingen;365
2021-02-11 07:02:05;Celle;214
2021-02-11 07:02:05;Marklendorf;144
2021-02-11 07:02:05;Ahlden;176
2021-02-11 07:02:05;Rethem;212
2021-02-11 07:02:05;Eitze;361
2021-02-11 08:02:18;Grafhorst;106
2021-02-11 08:02:18;Brenneckenbrück;187
2021-02-11 08:02:18;Langlingen;365
2021-02-11 08:02:18;Celle;214
2021-02-11 08:02:18;Marklendorf;144
2021-02-11 08:02:18;Ahlden;176
2021-02-11 08:02:18;Rethem;212
2021-02-11 08:02:18;Eitze;361
2021-02-11 09:02:28;Grafhorst;105
2021-02-11 09:02:28;Brenneckenbrück;188
2021-02-11 09:02:28;Langlingen;365
2021-02-11 09:02:28;Celle;213
2021-02-11 09:02:28;Marklendorf;143
2021-02-11 09:02:28;Ahlden;175
2021-02-11 09:02:28;Rethem;211
2021-02-11 09:02:28;Eitze;358
2021-02-11 10:02:38;Grafhorst;105
2021-02-11 10:02:38;Brenneckenbrück;189
2021-02-11 10:02:38;Langlingen;365
2021-02-11 10:02:38;Celle;212
2021-02-11 10:02:38;Marklendorf;144
2021-02-11 10:02:38;Ahlden;174
2021-02-11 10:02:38;Rethem;211
2021-02-11 10:02:38;Eitze;360
2021-02-11 11:02:51;Grafhorst;105
2021-02-11 11:02:51;Brenneckenbrück;188
2021-02-11 11:02:51;Langlingen;365
2021-02-11 11:02:51;Celle;211
2021-02-11 11:02:51;Marklendorf;143
2021-02-11 11:02:51;Ahlden;174
2021-02-11 11:02:51;Rethem;210
2021-02-11 11:02:51;Eitze;359
2021-02-11 12:02:56;Grafhorst;106
2021-02-11 12:02:56;Brenneckenbrück;187
2021-02-11 12:02:56;Langlingen;363
2021-02-11 12:02:56;Celle;211
2021-02-11 12:02:56;Marklendorf;142
2021-02-11 12:02:56;Ahlden;174
2021-02-11 12:02:56;Rethem;210
2021-02-11 12:02:56;Eitze;359
2021-02-11 13:03:09;Grafhorst;107
2021-02-11 13:03:09;Brenneckenbrück;186
2021-02-11 13:03:09;Langlingen;363
2021-02-11 13:03:09;Celle;209
2021-02-11 13:03:09;Marklendorf;140
2021-02-11 13:03:09;Ahlden;173
2021-02-11 13:03:09;Rethem;210
2021-02-11 13:03:09;Eitze;358
2021-02-11 14:03:17;Grafhorst;113
2021-02-11 14:03:17;Brenneckenbrück;185
2021-02-11 14:03:17;Langlingen;363
2021-02-11 14:03:17;Celle;208
2021-02-11 14:03:17;Marklendorf;139
2021-02-11 14:03:17;Ahlden;172
2021-02-11 14:03:17;Rethem;209
2021-02-11 14:03:17;Eitze;358
2021-02-11 15:03:26;Grafhorst;118
2021-02-11 15:03:26;Brenneckenbrück;185
2021-02-11 15:03:26;Langlingen;363
2021-02-11 15:03:26;Celle;207
2021-02-11 15:03:26;Marklendorf;136
2021-02-11 15:03:26;Ahlden;171
2021-02-11 15:03:26;Rethem;208
2021-02-11 15:03:26;Eitze;358
2021-02-11 16:03:37;Grafhorst;120
2021-02-11 16:03:37;Brenneckenbrück;185
2021-02-11 16:03:37;Langlingen;363
2021-02-11 16:03:37;Celle;207
2021-02-11 16:03:37;Marklendorf;136
2021-02-11 16:03:37;Ahlden;170
2021-02-11 16:03:37;Rethem;208
2021-02-11 16:03:37;Eitze;358
2021-02-11 17:03:43;Grafhorst;116
2021-02-11 17:03:43;Brenneckenbrück;184
2021-02-11 17:03:43;Langlingen;363
2021-02-11 17:03:43;Celle;207
2021-02-11 17:03:43;Marklendorf;136
2021-02-11 17:03:43;Ahlden;170
2021-02-11 17:03:43;Rethem;208
2021-02-11 17:03:43;Eitze;357
2021-02-11 18:03:49;Grafhorst;113
2021-02-11 18:03:49;Brenneckenbrück;183
2021-02-11 18:03:49;Langlingen;363
2021-02-11 18:03:49;Celle;207
2021-02-11 18:03:49;Marklendorf;137
2021-02-11 18:03:49;Ahlden;168
2021-02-11 18:03:49;Rethem;207
2021-02-11 18:03:49;Eitze;357
2021-02-11 19:03:54;Grafhorst;110
2021-02-11 19:03:54;Brenneckenbrück;181
2021-02-11 19:03:54;Langlingen;364
2021-02-11 19:03:54;Celle;207
2021-02-11 19:03:54;Marklendorf;137
2021-02-11 19:03:54;Ahlden;167
2021-02-11 19:03:54;Rethem;207
2021-02-11 19:03:54;Eitze;356
2021-02-11 20:03:59;Grafhorst;109
2021-02-11 20:03:59;Brenneckenbrück;181
2021-02-11 20:03:59;Langlingen;365
2021-02-11 20:03:59;Celle;207
2021-02-11 20:03:59;Marklendorf;134
2021-02-11 20:03:59;Ahlden;166
2021-02-11 20:03:59;Rethem;206
2021-02-11 20:03:59;Eitze;356
2021-02-11 21:04:07;Grafhorst;108
2021-02-11 21:04:07;Brenneckenbrück;181
2021-02-11 21:04:07;Langlingen;365
2021-02-11 21:04:07;Celle;207
2021-02-11 21:04:07;Marklendorf;133
2021-02-11 21:04:07;Ahlden;165
2021-02-11 21:04:07;Rethem;205
2021-02-11 21:04:07;Eitze;354
2021-02-11 22:04:14;Grafhorst;106
2021-02-11 22:04:14;Brenneckenbrück;182
2021-02-11 22:04:14;Langlingen;365
2021-02-11 22:04:14;Celle;208
2021-02-11 22:04:14;Marklendorf;131
2021-02-11 22:04:14;Ahlden;165
2021-02-11 22:04:14;Rethem;204
2021-02-11 22:04:14;Eitze;355
2021-02-11 23:04:21;Grafhorst;104
2021-02-11 23:04:21;Brenneckenbrück;182
2021-02-11 23:04:21;Langlingen;364
2021-02-11 23:04:21;Celle;208
2021-02-11 23:04:21;Marklendorf;134
2021-02-11 23:04:21;Ahlden;164
2021-02-11 23:04:21;Rethem;204
2021-02-11 23:04:21;Eitze;355
2021-02-12 00:04:27;Grafhorst;102
2021-02-12 00:04:27;Brenneckenbrück;182
2021-02-12 00:04:27;Langlingen;364
2021-02-12 00:04:27;Celle;208
2021-02-12 00:04:27;Marklendorf;135
2021-02-12 00:04:27;Ahlden;163
2021-02-12 00:04:27;Rethem;203
2021-02-12 00:04:27;Eitze;354
2021-02-12 01:04:34;Grafhorst;101
2021-02-12 01:04:34;Brenneckenbrück;181
2021-02-12 01:04:34;Langlingen;363
2021-02-12 01:04:34;Celle;208
2021-02-12 01:04:34;Marklendorf;133
2021-02-12 01:04:34;Ahlden;163
2021-02-12 01:04:34;Rethem;202
2021-02-12 01:04:34;Eitze;354
2021-02-12 02:04:42;Grafhorst;100
2021-02-12 02:04:42;Brenneckenbrück;181
2021-02-12 02:04:42;Langlingen;362
2021-02-12 02:04:42;Celle;209
2021-02-12 02:04:42;Marklendorf;133
2021-02-12 02:04:42;Ahlden;162
2021-02-12 02:04:42;Rethem;201
2021-02-12 02:04:42;Eitze;354
2021-02-12 03:04:51;Grafhorst;100
2021-02-12 03:04:51;Brenneckenbrück;181
2021-02-12 03:04:51;Langlingen;361
2021-02-12 03:04:51;Celle;209
2021-02-12 03:04:51;Marklendorf;135
2021-02-12 03:04:51;Ahlden;162
2021-02-12 03:04:51;Rethem;200
2021-02-12 03:04:51;Eitze;353
2021-02-12 04:04:56;Grafhorst;100
2021-02-12 04:04:56;Brenneckenbrück;181
2021-02-12 04:04:56;Langlingen;361
2021-02-12 04:04:56;Celle;209
2021-02-12 04:04:56;Marklendorf;133
2021-02-12 04:04:56;Ahlden;161
2021-02-12 04:04:56;Rethem;200
2021-02-12 04:04:56;Eitze;352
2021-02-12 05:05:02;Grafhorst;100
2021-02-12 05:05:02;Brenneckenbrück;182
2021-02-12 05:05:02;Langlingen;360
2021-02-12 05:05:02;Celle;209
2021-02-12 05:05:02;Marklendorf;133
2021-02-12 05:05:02;Ahlden;161
2021-02-12 05:05:02;Rethem;199
2021-02-12 05:05:02;Eitze;351
2021-02-12 06:05:07;Grafhorst;99 
2021-02-12 06:05:07;Brenneckenbrück;182
2021-02-12 06:05:07;Langlingen;360
2021-02-12 06:05:07;Celle;208
2021-02-12 06:05:07;Marklendorf;135
2021-02-12 06:05:07;Ahlden;160
2021-02-12 06:05:07;Rethem;198
2021-02-12 06:05:07;Eitze;351
2021-02-12 07:05:20;Grafhorst;100
2021-02-12 07:05:20;Brenneckenbrück;181
2021-02-12 07:05:20;Langlingen;359
2021-02-12 07:05:20;Celle;208
2021-02-12 07:05:20;Marklendorf;134
2021-02-12 07:05:20;Ahlden;160
2021-02-12 07:05:20;Rethem;198
2021-02-12 07:05:20;Eitze;350
2021-02-12 08:05:25;Grafhorst;101
2021-02-12 08:05:25;Brenneckenbrück;181
2021-02-12 08:05:25;Langlingen;359
2021-02-12 08:05:25;Celle;207
2021-02-12 08:05:25;Marklendorf;134
2021-02-12 08:05:25;Ahlden;160
2021-02-12 08:05:25;Rethem;197
2021-02-12 08:05:25;Eitze;350
2021-02-12 09:05:33;Grafhorst;102
2021-02-12 09:05:33;Brenneckenbrück;181
2021-02-12 09:05:33;Langlingen;359
2021-02-12 09:05:33;Celle;206
2021-02-12 09:05:33;Marklendorf;133
2021-02-12 09:05:33;Ahlden;159
2021-02-12 09:05:33;Rethem;196
2021-02-12 09:05:33;Eitze;347
2021-02-12 10:05:39;Grafhorst;102
2021-02-12 10:05:39;Brenneckenbrück;181
2021-02-12 10:05:39;Langlingen;359
2021-02-12 10:05:39;Celle;206
2021-02-12 10:05:39;Marklendorf;135
2021-02-12 10:05:39;Ahlden;160
2021-02-12 10:05:39;Rethem;196
2021-02-12 10:05:39;Eitze;348
2021-02-12 11:05:48;Grafhorst;102
